callback / func-typed param or field	src/compiler/program.ts 	 call	4906	originalDirectoryExists	((directory: string) 
callback / func-typed param or field	src/compiler/program.ts 	 call	4931	originalFileExists	(fileName: string) 
callback / func-typed param or field	src/compiler/program.ts 	 call	4942	originalFileExists	(fileName: string) 
callback / func-typed param or field	src/compiler/utilities.ts 	 push	8501	objectAllocatorPatchers	((objectAllocator: ObjectAllocator)
callback / func-typed param or field	src/compiler/utilities.ts 	 push	8929	checks	((file: SourceFile, options: CompilerOptions)
callback / func-typed param or field	src/compiler/utilities.ts 	 push	8931	checks	((file: SourceFile, options: CompilerOptions)
callback / func-typed param or field	src/harness/collectionsImpl.ts 	 call	99	callback	(value: V
callback / func-typed param or field	src/harness/collectionsImpl.ts 	 call	99	callback	(value: V
callback / func-typed param or field	src/harness/fourslashImpl.ts 	 map	4775	f	(
callback / func-typed param or field	src/harness/fourslashImpl.ts 	 slice	2603	items	({
            marker: Marker & { name: string
callback / func-typed param or field	src/server/scriptVersionCache.ts 	 charCount	715	leaf	(relativeStart: number, relativeLength: number, ll: LineLeaf) 
callback / func-typed param or field	src/services/codefixes/inferFromUsage.ts 	 every	981	toRemove	((t: Type)
callback / func-typed param or field	src/services/codefixes/inferFromUsage.ts 	 push	977	toRemove	((t: Type)
callback / func-typed param or field	src/services/organizeImports.ts 	 forEach	705	importDeclsByGroup	(readonly AnyImportOrRequireStatement[]
callback / func-typed param or field	src/services/utilities.ts 	 apply	3532	toApply	((...a: any[]
callback / func-typed param or field	src/services/utilities.ts 	 push	2790	displayParts	() 
callback / func-typed param or field	src/services/utilities.ts 	 push	2792	displayParts	() 
callback / func-typed param or field	src/services/utilities.ts 	 push	2833	displayParts	() 
callback / func-typed param or field	src/services/utilities.ts 	 push	2843	displayParts	() 
callback / func-typed param or field	src/services/utilities.ts 	 push	2850	displayParts	() 
callback / func-typed param or field	src/services/utilities.ts 	 push	2856	displayParts	() 
callback / func-typed param or field	src/testRunner/parallel/worker.ts 	 call	136	fn	((this: Mocha.Suite
callback / func-typed param or field	src/testRunner/unittests/helpers/noEmit.ts 	 writeFile	301	sys	() 
callback / func-typed param or field	src/testRunner/unittests/helpers/tsc.ts 	 getExecutingFilePath	76	sys	() 
callback / func-typed param or field	src/testRunner/unittests/helpers/tsc.ts 	 getExecutingFilePath	114	sys	() 
callback / func-typed param or field	src/testRunner/unittests/tsbuildWatch/demo.ts 	 prependFile	43	sys	() 
callback / func-typed param or field	src/testRunner/unittests/tsbuildWatch/demo.ts 	 writeFile	15	sys	() 
callback / func-typed param or field	src/testRunner/unittests/tsbuildWatch/programUpdates.ts 	 appendFile	60	sys	(
callback / func-typed param or field	src/testRunner/unittests/tsbuildWatch/programUpdates.ts 	 appendFile	60	sys	(
callback / func-typed param or field	src/testRunner/unittests/tsbuildWatch/programUpdates.ts 	 appendFile	75	sys	(
callback / func-typed param or field	src/testRunner/unittests/tsbuildWatch/programUpdates.ts 	 appendFile	90	sys	(
callback / func-typed param or field	src/testRunner/unittests/tsbuildWatch/programUpdates.ts 	 appendFile	109	sys	(
callback / func-typed param or field	src/testRunner/unittests/tsbuildWatch/programUpdates.ts 	 replaceFileText	67	sys	(
callback / func-typed param or field	src/testRunner/unittests/tsbuildWatch/programUpdates.ts 	 runQueuedTimeoutCallbacks	49	sys	(
callback / func-typed param or field	src/testRunner/unittests/tsbuildWatch/programUpdates.ts 	 runQueuedTimeoutCallbacks	61	sys	(
callback / func-typed param or field	src/testRunner/unittests/tsbuildWatch/programUpdates.ts 	 runQueuedTimeoutCallbacks	61	sys	(
callback / func-typed param or field	src/testRunner/unittests/tsbuildWatch/programUpdates.ts 	 runQueuedTimeoutCallbacks	61	sys	(
callback / func-typed param or field	src/testRunner/unittests/tsbuildWatch/programUpdates.ts 	 runQueuedTimeoutCallbacks	61	sys	(
callback / func-typed param or field	src/testRunner/unittests/tsbuildWatch/programUpdates.ts 	 runQueuedTimeoutCallbacks	61	sys	(
callback / func-typed param or field	src/testRunner/unittests/tsbuildWatch/programUpdates.ts 	 runQueuedTimeoutCallbacks	61	sys	(
callback / func-typed param or field	src/testRunner/unittests/tsbuildWatch/programUpdates.ts 	 writeFile	103	sys	(
generic receiver (T extends X)	src/compiler/core.ts 	 push	110	result	V[]
generic receiver (T extends X)	src/compiler/core.ts 	 push	127	result	T[]
generic receiver (T extends X)	src/compiler/core.ts 	 push	128	result	T[]
generic receiver (T extends X)	src/compiler/core.ts 	 push	325	result	U[]
generic receiver (T extends X)	src/compiler/core.ts 	 push	357	result	U[]
generic receiver (T extends X)	src/compiler/core.ts 	 push	357	result	U[]
generic receiver (T extends X)	src/compiler/core.ts 	 push	357	result	U[]
generic receiver (T extends X)	src/compiler/core.ts 	 push	384	result	U[]
generic receiver (T extends X)	src/compiler/core.ts 	 push	756	deduplicated	T[]
generic receiver (T extends X)	src/compiler/core.ts 	 push	894	result	T[]
generic receiver (T extends X)	src/compiler/core.ts 	 push	1008	array	T[]
generic receiver (T extends X)	src/compiler/core.ts 	 push	1316	values	T[]
generic receiver (T extends X)	src/compiler/parser.ts 	 pop	1280	parents	Node[]
generic receiver (T extends X)	src/compiler/parser.ts 	 push	1276	parents	Node[]
generic receiver (T extends X)	src/compiler/parser.ts 	 push	1291	parents	Node[]
generic receiver (T extends X)	src/compiler/parser.ts 	 push	1304	parents	Node[]
generic receiver (T extends X)	src/compiler/program.ts 	 push	1132	resolutions	Resolution[]
generic receiver (T extends X)	src/compiler/sys.ts 	 push	268	watchedFiles	WatchedFileWithUnchangedPolls[]
generic receiver (T extends X)	src/compiler/sys.ts 	 push	366	changedFilesInLastPoll	WatchedFileWithUnchangedPolls[]
generic receiver (T extends X)	src/compiler/transformer.ts 	 push	339	transformed	T[]
generic receiver (T extends X)	src/compiler/transformers/jsx.ts 	 charCodeAt	583	text	string
generic receiver (T extends X)	src/compiler/transformers/jsx.ts 	 replace	622	text	string
generic receiver (T extends X)	src/compiler/transformers/jsx.ts 	 substr	588	text	string
generic receiver (T extends X)	src/compiler/transformers/jsx.ts 	 substr	605	text	string
generic receiver (T extends X)	src/compiler/tsbuildPublic.ts 	 emit	998	program	T
generic receiver (T extends X)	src/compiler/tsbuildPublic.ts 	 getAllDependencies	983	program	T
generic receiver (T extends X)	src/compiler/tsbuildPublic.ts 	 getCompilerOptions	1085	program	T
generic receiver (T extends X)	src/compiler/tsbuildPublic.ts 	 getConfigFileParsingDiagnostics	975	program	T
generic receiver (T extends X)	src/compiler/tsbuildPublic.ts 	 getGlobalDiagnostics	971	program	T
generic receiver (T extends X)	src/compiler/tsbuildPublic.ts 	 getOptionsDiagnostics	967	program	T
generic receiver (T extends X)	src/compiler/tsbuildPublic.ts 	 getProgramOrUndefined	955	program	T
generic receiver (T extends X)	src/compiler/tsbuildPublic.ts 	 getSemanticDiagnostics	987	program	T
generic receiver (T extends X)	src/compiler/tsbuildPublic.ts 	 getSourceFile	959	program	T
generic receiver (T extends X)	src/compiler/tsbuildPublic.ts 	 getSourceFiles	963	program	T
generic receiver (T extends X)	src/compiler/tsbuildPublic.ts 	 getSyntacticDiagnostics	979	program	T
generic receiver (T extends X)	src/compiler/tsbuildPublic.ts 	 hasChangedEmitSignature	1144	program	T
generic receiver (T extends X)	src/compiler/utilities.ts 	 replace	8513	text	string
generic receiver (T extends X)	src/compiler/utilities.ts 	 splice	1121	to	T[]
generic receiver (T extends X)	src/compiler/utilities.ts 	 splice	1134	to	T[]
generic receiver (T extends X)	src/compiler/utilities.ts 	 unshift	6062	fileDiags	Diagnostic[]
generic receiver (T extends X)	src/compiler/watchPublic.ts 	 getCompilerOptions	624	program	T
generic receiver (T extends X)	src/harness/collectionsImpl.ts 	 push	220	array	T[]
generic receiver (T extends X)	src/harness/collectionsImpl.ts 	 unshift	217	array	T[]
generic receiver (T extends X)	src/harness/compilerImpl.ts 	 endsWith	216	ext	string
generic receiver (T extends X)	src/harness/compilerImpl.ts 	 includes	216	ext	string
generic receiver (T extends X)	src/harness/evaluatorImpl.ts 	 lastIndexOf	447	stack	AmdModule[]
generic receiver (T extends X)	src/harness/evaluatorImpl.ts 	 lastIndexOf	447	stack	AmdModule[]
generic receiver (T extends X)	src/harness/evaluatorImpl.ts 	 lastIndexOf	447	stack	SystemModule[]
generic receiver (T extends X)	src/harness/evaluatorImpl.ts 	 lastIndexOf	447	stack	SystemModule[]
generic receiver (T extends X)	src/harness/evaluatorImpl.ts 	 pop	456	stack	AmdModule[]
generic receiver (T extends X)	src/harness/evaluatorImpl.ts 	 pop	456	stack	SystemModule[]
generic receiver (T extends X)	src/harness/evaluatorImpl.ts 	 push	451	stack	AmdModule[]
generic receiver (T extends X)	src/harness/evaluatorImpl.ts 	 push	451	stack	AmdModule[]
generic receiver (T extends X)	src/harness/evaluatorImpl.ts 	 push	451	stack	SystemModule[]
generic receiver (T extends X)	src/harness/evaluatorImpl.ts 	 push	451	stack	SystemModule[]
generic receiver (T extends X)	src/harness/fakesHosts.ts 	 push	98	result	string[]
generic receiver (T extends X)	src/harness/fakesHosts.ts 	 push	118	files	string[]
generic receiver (T extends X)	src/harness/fakesHosts.ts 	 push	121	directories	string[]
generic receiver (T extends X)	src/harness/fakesHosts.ts 	 toLowerCase	290	fileName	string
generic receiver (T extends X)	src/harness/fourslashImpl.ts 	 includes	5118	content	string
generic receiver (T extends X)	src/harness/harnessLanguageService.ts 	 push	155	fileNames	string[]
generic receiver (T extends X)	src/harness/incrementalUtils.ts 	 push	152	baseline	string[]
generic receiver (T extends X)	src/harness/incrementalUtils.ts 	 push	154	baseline	string[]
generic receiver (T extends X)	src/harness/vfsUtil.ts 	 push	288	results	string[]
generic receiver (T extends X)	src/harness/watchUtils.ts 	 push	235	baseline	string[]
generic receiver (T extends X)	src/harness/watchUtils.ts 	 push	240	baseline	string[]
generic receiver (T extends X)	src/harness/watchUtils.ts 	 push	243	baseline	string[]
generic receiver (T extends X)	src/jsTyping/jsTyping.ts 	 map	137	fileNames	string[]
generic receiver (T extends X)	src/jsTyping/jsTyping.ts 	 push	175	cachedTypingPaths	string[]
generic receiver (T extends X)	src/jsTyping/jsTyping.ts 	 push	211	filesToWatch	string[]
generic receiver (T extends X)	src/jsTyping/jsTyping.ts 	 push	222	filesToWatch	string[]
generic receiver (T extends X)	src/jsTyping/jsTyping.ts 	 push	289	packageNames	string[]
generic receiver (T extends X)	src/server/project.ts 	 unshift	3074	searchPaths	string[]
generic receiver (T extends X)	src/services/codefixes/fixMissingTypeAnnotationOnExports.ts 	 substring	1149	result	T
generic receiver (T extends X)	src/services/documentRegistry.ts 	 delete	384	bucketEntry	BucketEntry
generic receiver (T extends X)	src/services/documentRegistry.ts 	 set	361	bucketEntry	BucketEntry
generic receiver (T extends X)	src/services/documentRegistry.ts 	 values	386	bucketEntry	BucketEntry
generic receiver (T extends X)	src/services/findAllReferences.ts 	 charCodeAt	1807	text	string
generic receiver (T extends X)	src/services/findAllReferences.ts 	 charCodeAt	1808	text	string
generic receiver (T extends X)	src/services/findAllReferences.ts 	 indexOf	1797	text	string
generic receiver (T extends X)	src/services/findAllReferences.ts 	 indexOf	1813	text	string
generic receiver (T extends X)	src/services/organizeImports.ts 	 push	486	newImportSpecifiers	ImportSpecifier[]
generic receiver (T extends X)	src/services/organizeImports.ts 	 push	492	newImportSpecifiers	ImportSpecifier[]
