internal/ast/ast_generated.go	Clone	internal/ast/ast.go	Modifiers
internal/ast/ast_generated.go	Clone	internal/ast/kind_stringer_generated.go	String
internal/ast/ast_generated.go	ForEachChild	internal/ast/ast.go	ForEachChild
internal/ast/ast_generated.go	ForEachChild	internal/ast/ast.go	visit
internal/ast/ast_generated.go	ForEachChild	internal/ast/ast.go	visitModifiers
internal/ast/ast_generated.go	ForEachChild	internal/ast/ast.go	visitNodes
internal/ast/ast_generated.go	UpdateArrayLiteralExpression	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateArrayTypeNode	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateArrowFunction	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateAsExpression	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateAwaitExpression	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateBinaryExpression	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateBindingElement	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateBindingPattern	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateBlock	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateBreakStatement	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateCallExpression	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateCallSignatureDeclaration	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateCaseBlock	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateCaseOrDefaultClause	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateCatchClause	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateClassDeclaration	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateClassExpression	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateClassStaticBlockDeclaration	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateComputedPropertyName	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateConditionalExpression	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateConditionalTypeNode	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateConstructSignatureDeclaration	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateConstructorDeclaration	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateConstructorTypeNode	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateContinueStatement	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateDecorator	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateDeleteExpression	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateDoStatement	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateElementAccessExpression	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateEnumDeclaration	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateEnumMember	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateExportAssignment	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateExportDeclaration	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateExportSpecifier	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateExpressionStatement	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateExpressionWithTypeArguments	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateExternalModuleReference	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateForInOrOfStatement	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateForStatement	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateFunctionDeclaration	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateFunctionExpression	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateFunctionTypeNode	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateGetAccessorDeclaration	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateHeritageClause	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateIfStatement	internal/ast/ast.go	AsNode
internal/ast/ast_generated.go	UpdateImportAttribute	internal/ast/ast.go	AsNode
