cmd/tsgo/lsp.go	newParentProcessWatchdog$1	cmd/tsgo/lsp.go	startParentProcessWatchdog
internal/api/encoder/encoder.go	BuildNodeIndexTable$3	internal/transformers/estransforms/esdecorator.go	newESDecoratorTransformer$1
internal/api/encoder/encoder.go	BuildNodeIndexTable$3	internal/transformers/estransforms/esdecorator.go	newESDecoratorTransformer$2
internal/api/encoder/encoder.go	BuildNodeIndexTable$3	internal/transformers/estransforms/esdecorator.go	newESDecoratorTransformer$3
internal/api/encoder/encoder.go	BuildNodeIndexTable$3	internal/transformers/estransforms/forawait.go	newforawaitTransformer$1
internal/api/encoder/encoder.go	EncodeSourceFile	internal/ast/ast.go	AsNode
internal/api/encoder/encoder.go	GetIndex$1$1	internal/ast/utilities.go	GetNodeId
internal/api/encoder/encoder.go	GetIndex$2	internal/ast/utilities.go	GetNodeId
internal/api/encoder/encoder.go	encodeDiagnosticDirectives	internal/core/text.go	End
internal/api/encoder/encoder.go	encodeDiagnosticDirectives	internal/core/text.go	Pos
internal/api/encoder/encoder.go	encodeFileReferences	internal/core/text.go	End
internal/api/encoder/encoder.go	encodeFileReferences	internal/core/text.go	Pos
internal/api/encoder/encoder.go	encodeModuleAugmentations	internal/ast/ast.go	AsNode
internal/api/encoder/encoder.go	encodeNodeIndexArray	internal/ast/ast.go	AsNode
internal/api/encoder/encoder.go	encodeTree	internal/api/encoder/encoder.go	BuildNodeIndexTable$3
internal/api/encoder/encoder.go	encodeTree	internal/api/encoder/encoder.go	encodeTree$1
internal/api/encoder/encoder.go	encodeTree	internal/api/encoder/encoder.go	encodeTree$4
internal/api/encoder/encoder.go	encodeTree	internal/ast/deepclone.go	getDeepCloneVisitor$1
internal/api/encoder/encoder.go	encodeTree	internal/checker/nodecopy.go	getExistingNodeTreeVisitor$1$1
internal/api/encoder/encoder.go	encodeTree	internal/checker/nodecopy.go	getExistingNodeTreeVisitor$9
internal/api/encoder/encoder.go	encodeTree	internal/format/span.go	execute$1
internal/api/encoder/encoder.go	encodeTree	internal/ls/autoimport/import_adder.go	TryGetAutoImportableReferenceFromTypeNode$1
internal/api/encoder/encoder.go	encodeTree	internal/ls/selectionranges.go	getSmartSelectionRange$7
internal/api/encoder/encoder.go	encodeTree	internal/printer/changetrackerwriter.go	AssignPositionsToNode$1
internal/api/encoder/encoder.go	encodeTree	internal/testutil/parsetestutil/parsetestutil.go	newSyntheticRecursiveVisitor$1
internal/api/encoder/encoder.go	encodeTree	internal/transformers/estransforms/esdecorator.go	newESDecoratorTransformer$1
internal/api/encoder/encoder.go	encodeTree	internal/transformers/estransforms/esdecorator.go	newESDecoratorTransformer$2
internal/api/encoder/encoder.go	encodeTree	internal/transformers/estransforms/esdecorator.go	newESDecoratorTransformer$3
internal/api/encoder/encoder.go	encodeTree	internal/transformers/estransforms/forawait.go	newforawaitTransformer$1
internal/api/encoder/encoder.go	encodeTree$1	internal/ast/positionmap.go	UTF8ToUTF16
internal/api/encoder/encoder.go	encodeTree$2	internal/api/encoder/encoder.go	appendUint32s
internal/api/encoder/encoder.go	encodeTree$2	internal/api/encoder/encoder.go	encodeTree$1
internal/api/encoder/encoder.go	encodeTree$2	internal/ast/ast.go	End
internal/api/encoder/encoder.go	encodeTree$2	internal/ast/ast.go	Pos
internal/api/encoder/encoder.go	encodeTree$2	internal/ast/visitor.go	VisitSlice
internal/api/encoder/encoder.go	encodeTree$3	internal/api/encoder/encoder.go	BuildNodeIndexTable$1
internal/api/encoder/encoder.go	encodeTree$3	internal/api/encoder/encoder.go	encodeTree$2
internal/api/encoder/encoder.go	encodeTree$3	internal/ast/deepclone.go	getDeepCloneVisitor$2
internal/api/encoder/encoder.go	encodeTree$3	internal/astnav/tokens.go	getNodeVisitor$2
internal/api/encoder/encoder.go	encodeTree$3	internal/checker/nodecopy.go	getExistingNodeTreeVisitor$10
internal/api/encoder/encoder.go	encodeTree$3	internal/format/span.go	execute$2
internal/api/encoder/encoder.go	encodeTree$3	internal/ls/selectionranges.go	getSmartSelectionRange$8
internal/api/encoder/encoder.go	encodeTree$3	internal/testutil/parsetestutil/parsetestutil.go	newSyntheticRecursiveVisitor$4
internal/api/encoder/encoder.go	encodeTree$4	internal/api/encoder/encoder.go	BuildNodeIndexTable$3
internal/api/encoder/encoder.go	encodeTree$4	internal/api/encoder/encoder.go	appendUint32s
internal/api/encoder/encoder.go	encodeTree$4	internal/api/encoder/encoder.go	encodeTree$1
internal/api/encoder/encoder.go	encodeTree$4	internal/api/encoder/encoder.go	encodeTree$4
internal/api/encoder/encoder.go	encodeTree$4	internal/api/encoder/encoder.go	getNodeData
internal/api/encoder/encoder.go	encodeTree$4	internal/ast/ast.go	End
internal/api/encoder/encoder.go	encodeTree$4	internal/ast/ast.go	JSDoc
internal/api/encoder/encoder.go	encodeTree$4	internal/ast/ast.go	Pos
internal/api/encoder/encoder.go	encodeTree$4	internal/ast/deepclone.go	getDeepCloneVisitor$1
internal/api/encoder/encoder.go	encodeTree$4	internal/ast/visitor.go	VisitEachChild
internal/api/encoder/encoder.go	encodeTree$4	internal/checker/nodecopy.go	getExistingNodeTreeVisitor$1$1
internal/api/encoder/encoder.go	encodeTree$4	internal/checker/nodecopy.go	getExistingNodeTreeVisitor$9
internal/api/encoder/encoder.go	encodeTree$4	internal/format/span.go	execute$1
internal/api/encoder/encoder.go	encodeTree$4	internal/ls/autoimport/import_adder.go	TryGetAutoImportableReferenceFromTypeNode$1
internal/api/encoder/encoder.go	encodeTree$4	internal/ls/selectionranges.go	getSmartSelectionRange$7
internal/api/encoder/encoder.go	encodeTree$4	internal/printer/changetrackerwriter.go	AssignPositionsToNode$1
internal/api/encoder/encoder.go	encodeTree$4	internal/testutil/parsetestutil/parsetestutil.go	newSyntheticRecursiveVisitor$1
internal/api/encoder/encoder.go	encodeTree$4	internal/transformers/estransforms/esdecorator.go	newESDecoratorTransformer$1
internal/api/encoder/encoder.go	encodeTree$4	internal/transformers/estransforms/esdecorator.go	newESDecoratorTransformer$2
internal/api/encoder/encoder.go	encodeTree$4	internal/transformers/estransforms/esdecorator.go	newESDecoratorTransformer$3
internal/api/encoder/encoder.go	encodeTree$4	internal/transformers/estransforms/forawait.go	newforawaitTransformer$1
internal/api/encoder/encoder.go	recordExtendedData_SourceFile	internal/ast/ast.go	End
internal/api/encoder/encoder.go	recordExtendedData_SourceFile	internal/ast/ast.go	Pos
internal/api/encoder/encoder.go	recordExtendedData_SourceFile$1	internal/ast/ast.go	FileName
internal/api/encoder/encoder_generated.go	getChildrenPropertyMask	internal/ast/ast.go	Modifiers
internal/api/encoder/encoder_generated.go	recordNodeStrings	internal/ast/ast.go	Text
internal/api/proto.go	NewProjectResponse	internal/tsoptions/parsedcommandline.go	CompilerOptions
internal/api/proto.go	jsonValueToAny$1	internal/api/proto.go	jsonValueToAny
internal/api/proto.go	literalValueToJSON	internal/jsnum/pseudobigint.go	String
internal/api/proto.go	newTypeResponse	internal/checker/types.go	IntrinsicName
internal/api/proto.go	newTypeResponse	internal/checker/types.go	TypeArguments
internal/api/proto.go	toProtocolJSONValue$1	internal/api/proto.go	toProtocolJSONValue
internal/api/proto.go	unmarshalPayload	internal/api/proto.go	noParams
internal/api/protocol_msgpack.go	readTuple	internal/api/protocol_msgpack.go	IsValid
internal/api/server.go	Run	internal/api/session.go	Close
internal/api/server.go	Run	internal/api/session.go	NewSession
internal/api/server.go	Run	internal/ipc/conn_async.go	Run
internal/api/server.go	Run	internal/ipc/conn_sync.go	Run
internal/api/session.go	Close	internal/project/snapshot.go	Deref
internal/api/session.go	computeSnapshotChanges$2	internal/api/proto.go	ProjectHandle
internal/api/session.go	computeSnapshotChanges$3	internal/api/proto.go	ProjectHandle
