budget	fanout	rows	batch_size	maintenance	state	repetitions	affected_rows	join_affected_rows	output_rows	output_bytes	update_transaction_median_ms	update_transaction_min_ms	update_transaction_max_ms	query_compute_median_ms	query_compute_min_ms	query_compute_max_ms	update_plus_query_median_ms	update_plus_query_min_ms	update_plus_query_max_ms	client_transfer_median_ms	checksum_median_ms
roomy	200	12000	10	query	initial	3	0	0	110	1608	0.000000	0.000000	0.000000	2.614375	2.555584	2.694750	2.614375	2.555584	2.694750	0.501083	0.234291
roomy	200	12000	10	query	insert_batch	3	10	10	110	1606	0.434125	0.399000	0.496666	2.295958	2.180250	2.652583	2.694958	2.614375	3.149249	0.590375	0.098041
roomy	200	12000	10	query	update_batch	3	10	10	110	1606	0.346584	0.250792	0.363083	2.344959	2.332375	2.834125	2.691543	2.583167	3.197208	0.424375	0.084583
roomy	200	12000	1000	pg_ivm	delete_batch	3	1000	1000	110	1598	1.862834	1.855166	1.976625	0.637709	0.634625	0.648125	2.510959	2.492875	2.611250	0.333291	0.088541
roomy	200	12000	1000	pg_ivm	dimension_fanout	3	1	200	110	1595	0.989666	0.839958	1.073792	0.686000	0.584167	0.849250	1.573833	1.525958	1.923042	0.336083	0.099791
roomy	200	12000	1000	pg_ivm	initial	3	0	0	110	1608	0.000000	0.000000	0.000000	1.160542	1.147208	1.536542	1.160542	1.147208	1.536542	0.501833	0.249792
roomy	200	12000	1000	pg_ivm	insert_batch	3	1000	1000	110	1603	5.981375	5.627375	57.448208	0.832958	0.807375	0.923042	6.788750	6.550417	58.281166	0.523208	0.103000
roomy	200	12000	1000	pg_ivm	update_batch	3	1000	1000	110	1594	7.452875	7.323917	7.690458	0.757500	0.746792	0.800458	8.253333	8.070709	8.447958	0.370708	0.086250
roomy	200	12000	1000	query	delete_batch	3	1000	1000	110	1598	0.454625	0.437167	0.589666	2.325417	2.198208	2.906584	2.762584	2.652833	3.496250	0.381042	0.090708
roomy	200	12000	1000	query	dimension_fanout	3	1	200	110	1595	0.189667	0.176792	0.266333	2.319792	2.179125	2.420167	2.496584	2.445458	2.609834	0.349375	0.103542
roomy	200	12000	1000	query	initial	3	0	0	110	1608	0.000000	0.000000	0.000000	2.593083	2.580208	2.856916	2.593083	2.580208	2.856916	0.643209	0.208666
roomy	200	12000	1000	query	insert_batch	3	1000	1000	110	1603	3.742083	3.559042	4.122833	2.568417	2.532875	2.686750	6.274958	6.127459	6.809583	0.630542	0.103708
roomy	200	12000	1000	query	update_batch	3	1000	1000	110	1594	4.774459	4.765584	4.898250	2.442625	2.305000	4.931917	7.217084	7.070584	9.830167	0.403292	0.100542
roomy	200	160000	10	pg_ivm	delete_batch	3	10	10	128	2002	0.926459	0.821958	1.094042	0.859584	0.806291	0.943500	1.786043	1.765458	1.900333	0.408708	0.145542
roomy	200	160000	10	pg_ivm	dimension_fanout	3	1	200	128	2003	0.876000	0.870333	0.957333	0.844250	0.824042	0.879167	1.714583	1.700042	1.836500	0.357000	0.094750
roomy	200	160000	10	pg_ivm	initial	3	0	0	128	2005	0.000000	0.000000	0.000000	0.980167	0.791291	1.051833	0.980167	0.791291	1.051833	0.712709	0.266083
roomy	200	160000	10	pg_ivm	insert_batch	3	10	10	128	2001	1.159542	1.078083	1.279917	0.722500	0.708250	0.852333	1.930416	1.882042	1.988167	0.566375	0.100875
roomy	200	160000	10	pg_ivm	update_batch	3	10	10	128	2002	1.243875	1.181416	1.650625	0.851708	0.742458	0.929083	2.172958	1.923874	2.502333	0.475167	0.138458
roomy	200	160000	10	query	delete_batch	3	10	10	128	2002	0.424459	0.411542	0.594000	21.454917	21.333542	22.079375	21.866459	21.758001	22.673375	0.614166	0.146250
roomy	200	160000	10	query	dimension_fanout	3	1	200	128	2003	0.348917	0.289417	0.373125	22.055333	21.386666	29.978708	22.428458	21.735583	30.268125	0.530334	0.124708
roomy	200	160000	10	query	initial	3	0	0	128	2005	0.000000	0.000000	0.000000	21.780625	21.689375	22.420042	21.780625	21.689375	22.420042	0.788625	0.284750
roomy	200	160000	10	query	insert_batch	3	10	10	128	2001	0.544917	0.490708	0.569667	21.739875	21.663666	22.113959	22.284792	22.233333	22.604667	0.861041	0.136666
roomy	200	160000	10	query	update_batch	3	10	10	128	2002	0.458917	0.384000	0.525333	22.139208	22.088458	22.140791	22.599708	22.472458	22.664541	0.730167	0.152375
