cmd/tsgo/api.go	parseAPIFlags	cmd/tsgo/api.go	apiFlags
internal/api/encoder/decoder.go	decodeExtendedData_RegularExpressionLiteral	internal/ast/tokenflags.go	TokenFlags
internal/api/encoder/decoder.go	decodeExtendedData_SourceFile	internal/api/encoder/decoder.go	astDecoder
internal/api/encoder/decoder.go	decodeExtendedData_SourceFile	internal/ast/ast.go	Node
internal/api/encoder/decoder.go	decodeExtendedData_SourceFile	internal/ast/ast.go	NodeList
internal/api/encoder/decoder.go	decodeExtendedData_SourceFile	internal/ast/parseoptions.go	ExternalModuleIndicatorOptions
internal/api/encoder/decoder.go	decodeExtendedData_SourceFile	internal/ast/parseoptions.go	SourceFileParseOptions
internal/api/encoder/decoder.go	decodeExtendedData_SourceFile	internal/tspath/path.go	Path
internal/api/encoder/decoder.go	decodeExtendedData_StringLiteral	internal/api/encoder/decoder.go	astDecoder
internal/api/encoder/decoder.go	decodeExtendedData_StringLiteral	internal/ast/ast.go	Node
internal/api/encoder/decoder.go	decodeExtendedData_StringLiteral	internal/ast/tokenflags.go	TokenFlags
internal/api/encoder/decoder.go	decodeExtendedData_TemplateHead	internal/api/encoder/decoder.go	astDecoder
internal/api/encoder/decoder.go	decodeExtendedData_TemplateHead	internal/ast/ast.go	Node
internal/api/encoder/decoder.go	decodeExtendedData_TemplateHead	internal/ast/tokenflags.go	TokenFlags
internal/api/encoder/decoder.go	decodeExtendedData_TemplateMiddle	internal/api/encoder/decoder.go	astDecoder
internal/api/encoder/decoder.go	decodeExtendedData_TemplateMiddle	internal/ast/ast.go	Node
internal/api/encoder/decoder.go	decodeExtendedData_TemplateMiddle	internal/ast/tokenflags.go	TokenFlags
internal/api/encoder/decoder.go	decodeExtendedData_TemplateTail	internal/api/encoder/decoder.go	astDecoder
internal/api/encoder/decoder.go	decodeExtendedData_TemplateTail	internal/ast/ast.go	Node
internal/api/encoder/decoder.go	decodeExtendedData_TemplateTail	internal/ast/tokenflags.go	TokenFlags
internal/api/encoder/decoder.go	getModifierList	internal/api/encoder/decoder.go	astDecoder
internal/api/encoder/decoder.go	getModifierList	internal/ast/ast.go	ModifierList
internal/api/encoder/decoder.go	getString	internal/api/encoder/decoder.go	astDecoder
internal/api/encoder/decoder.go	modifierListAt	internal/api/encoder/decoder.go	astDecoder
internal/api/encoder/decoder.go	modifierListAt	internal/ast/ast.go	ModifierList
internal/api/encoder/decoder.go	newASTDecoder	internal/api/encoder/decoder.go	astDecoder
internal/api/encoder/decoder.go	newASTDecoder	internal/ast/ast.go	NodeFactoryHooks
internal/api/encoder/decoder.go	newChildIter	internal/api/encoder/decoder.go	childIterator
internal/api/encoder/decoder.go	next	internal/api/encoder/decoder.go	childIterator
internal/api/encoder/decoder.go	nextIf	internal/api/encoder/decoder.go	childIterator
internal/api/encoder/decoder.go	nodeAt	internal/api/encoder/decoder.go	astDecoder
internal/api/encoder/decoder.go	nodeAt	internal/ast/ast.go	Node
internal/api/encoder/decoder.go	nodeField	internal/api/encoder/decoder.go	astDecoder
internal/api/encoder/decoder.go	nodeListAt	internal/api/encoder/decoder.go	astDecoder
internal/api/encoder/decoder.go	nodeListAt	internal/ast/ast.go	NodeList
internal/api/encoder/decoder.go	singleChild	internal/api/encoder/decoder.go	astDecoder
internal/api/encoder/decoder.go	singleChild	internal/ast/ast.go	Node
internal/api/encoder/decoder.go	singleNodeListChild	internal/api/encoder/decoder.go	astDecoder
internal/api/encoder/decoder.go	singleNodeListChild	internal/ast/ast.go	NodeList
internal/api/encoder/decoder_generated.go	createChildrenNode	internal/api/encoder/decoder.go	astDecoder
internal/api/encoder/decoder_generated.go	createChildrenNode	internal/ast/ast.go	ModifierList
internal/api/encoder/decoder_generated.go	createChildrenNode	internal/ast/ast.go	Node
internal/api/encoder/decoder_generated.go	createChildrenNode	internal/ast/ast.go	NodeList
internal/api/encoder/decoder_generated.go	createChildrenNode	internal/ast/kind_generated.go	Kind
internal/api/encoder/decoder_generated.go	createExtendedNode	internal/api/encoder/decoder.go	astDecoder
internal/api/encoder/decoder_generated.go	createExtendedNode	internal/ast/ast.go	Node
internal/api/encoder/decoder_generated.go	createExtendedNode	internal/ast/kind_generated.go	Kind
internal/api/encoder/decoder_generated.go	createStringNode	internal/api/encoder/decoder.go	astDecoder
internal/api/encoder/decoder_generated.go	createStringNode	internal/ast/ast.go	Node
internal/api/encoder/decoder_generated.go	createStringNode	internal/ast/kind_generated.go	Kind
internal/api/encoder/encoder.go	BuildNodeIndexTable	internal/api/encoder/encoder.go	NodeIndexTable
internal/api/encoder/encoder.go	BuildNodeIndexTable	internal/ast/ast.go	ModifierList
internal/api/encoder/encoder.go	BuildNodeIndexTable	internal/ast/ast.go	Node
internal/api/encoder/encoder.go	BuildNodeIndexTable	internal/ast/ast.go	NodeList
internal/api/encoder/encoder.go	BuildNodeIndexTable	internal/ast/ast.go	SourceFile
internal/api/encoder/encoder.go	BuildNodeIndexTable	internal/ast/visitor.go	NodeVisitor
internal/api/encoder/encoder.go	BuildNodeIndexTable	internal/ast/visitor.go	NodeVisitorHooks
internal/api/encoder/encoder.go	EncodeNode	internal/api/encoder/encoder.go	NodeIndexTable
internal/api/encoder/encoder.go	EncodeNode	internal/ast/ast.go	Node
internal/api/encoder/encoder.go	EncodeNode	internal/ast/ast.go	SourceFile
internal/api/encoder/encoder.go	EncodeSourceFile	internal/api/encoder/encoder.go	NodeIndexTable
internal/api/encoder/encoder.go	EncodeSourceFile	internal/ast/ast.go	SourceFile
internal/api/encoder/encoder.go	GetIndex	internal/api/encoder/encoder.go	NodeIndexTable
internal/api/encoder/encoder.go	GetIndex	internal/ast/ast.go	Node
internal/api/encoder/encoder.go	GetNodeIndexTable	internal/api/encoder/encoder.go	NodeIndexTable
internal/api/encoder/encoder.go	GetNodeIndexTable	internal/ast/ast.go	SourceFile
internal/api/encoder/encoder.go	NodeIndexTable	internal/ast/ast.go	Node
internal/api/encoder/encoder.go	SourceFileHash	internal/ast/ast.go	SourceFile
internal/api/encoder/encoder.go	encodeDiagnosticDirectives	internal/ast/ast.go	MappedDiagnosticDirective
internal/api/encoder/encoder.go	encodeDiagnosticDirectives	internal/ast/positionmap.go	PositionMap
internal/api/encoder/encoder.go	encodeFileReferences	internal/ast/ast.go	FileReference
internal/api/encoder/encoder.go	encodeFileReferences	internal/ast/positionmap.go	PositionMap
internal/api/encoder/encoder.go	encodeModuleAugmentations	internal/ast/ast.go	Node
internal/api/encoder/encoder.go	encodeModuleAugmentations	internal/ast/ast_generated.go	ModuleName
internal/api/encoder/encoder.go	encodeNodeIndexArray	internal/ast/ast.go	Node
internal/api/encoder/encoder.go	encodeNodeIndexArray	internal/ast/ast_generated.go	LiteralLikeNode
internal/api/encoder/encoder.go	encodeParseOptions	internal/ast/parseoptions.go	ExternalModuleIndicatorOptions
internal/api/encoder/encoder.go	encodeSpanMap	internal/ast/positionmap.go	PositionMap
internal/api/encoder/encoder.go	encodeSpanMap	internal/spanmap/spanmap.go	SpanMap
internal/api/encoder/encoder.go	encodeTree	internal/api/encoder/encoder.go	NodeIndexTable
internal/api/encoder/encoder.go	encodeTree	internal/api/encoder/stringtable.go	stringTable
internal/api/encoder/encoder.go	encodeTree	internal/ast/ast.go	ModifierList
internal/api/encoder/encoder.go	encodeTree	internal/ast/ast.go	Node
internal/api/encoder/encoder.go	encodeTree	internal/ast/ast.go	NodeList
internal/api/encoder/encoder.go	encodeTree	internal/ast/ast.go	SourceFile
internal/api/encoder/encoder.go	encodeTree	internal/ast/positionmap.go	PositionMap
internal/api/encoder/encoder.go	encodeTree	internal/ast/visitor.go	NodeVisitor
internal/api/encoder/encoder.go	encodeTree	internal/ast/visitor.go	NodeVisitorHooks
internal/api/encoder/encoder.go	getNodeCommonData_SyntheticExpression	internal/ast/ast.go	Node
internal/api/encoder/encoder.go	getNodeData	internal/api/encoder/stringtable.go	stringTable
internal/api/encoder/encoder.go	getNodeData	internal/ast/ast.go	Node
internal/api/encoder/encoder.go	getNodeData	internal/ast/positionmap.go	PositionMap
internal/api/encoder/encoder.go	hasModifiers	internal/ast/ast.go	ModifierList
internal/api/encoder/encoder.go	nodeIndexTableKey	internal/api/encoder/encoder.go	NodeIndexTable
internal/api/encoder/encoder.go	recordExtendedData_BigIntLiteral	internal/api/encoder/stringtable.go	stringTable
internal/api/encoder/encoder.go	recordExtendedData_BigIntLiteral	internal/ast/ast.go	Node
internal/api/encoder/encoder.go	recordExtendedData_BigIntLiteral	internal/ast/positionmap.go	PositionMap
internal/api/encoder/encoder.go	recordExtendedData_NoSubstitutionTemplateLiteral	internal/api/encoder/stringtable.go	stringTable
internal/api/encoder/encoder.go	recordExtendedData_NoSubstitutionTemplateLiteral	internal/ast/ast.go	Node
internal/api/encoder/encoder.go	recordExtendedData_NoSubstitutionTemplateLiteral	internal/ast/positionmap.go	PositionMap
internal/api/encoder/encoder.go	recordExtendedData_NumericLiteral	internal/api/encoder/stringtable.go	stringTable
internal/api/encoder/encoder.go	recordExtendedData_NumericLiteral	internal/ast/ast.go	Node
internal/api/encoder/encoder.go	recordExtendedData_NumericLiteral	internal/ast/positionmap.go	PositionMap
internal/api/encoder/encoder.go	recordExtendedData_RegularExpressionLiteral	internal/api/encoder/stringtable.go	stringTable
internal/api/encoder/encoder.go	recordExtendedData_RegularExpressionLiteral	internal/ast/ast.go	Node
internal/api/encoder/encoder.go	recordExtendedData_RegularExpressionLiteral	internal/ast/positionmap.go	PositionMap
internal/api/encoder/encoder.go	recordExtendedData_SourceFile	internal/api/encoder/stringtable.go	stringTable
internal/api/encoder/encoder.go	recordExtendedData_SourceFile	internal/ast/ast.go	Node
internal/api/encoder/encoder.go	recordExtendedData_SourceFile	internal/ast/ast.go	SourceFile
internal/api/encoder/encoder.go	recordExtendedData_SourceFile	internal/ast/positionmap.go	PositionMap
internal/api/encoder/encoder.go	recordExtendedData_StringLiteral	internal/api/encoder/stringtable.go	stringTable
internal/api/encoder/encoder.go	recordExtendedData_StringLiteral	internal/ast/ast.go	Node
internal/api/encoder/encoder.go	recordExtendedData_StringLiteral	internal/ast/positionmap.go	PositionMap
internal/api/encoder/encoder.go	recordExtendedData_TemplateHead	internal/api/encoder/stringtable.go	stringTable
internal/api/encoder/encoder.go	recordExtendedData_TemplateHead	internal/ast/ast.go	Node
internal/api/encoder/encoder.go	recordExtendedData_TemplateHead	internal/ast/positionmap.go	PositionMap
internal/api/encoder/encoder.go	recordExtendedData_TemplateMiddle	internal/api/encoder/stringtable.go	stringTable
internal/api/encoder/encoder.go	recordExtendedData_TemplateMiddle	internal/ast/ast.go	Node
internal/api/encoder/encoder.go	recordExtendedData_TemplateMiddle	internal/ast/positionmap.go	PositionMap
internal/api/encoder/encoder.go	recordExtendedData_TemplateTail	internal/api/encoder/stringtable.go	stringTable
internal/api/encoder/encoder.go	recordExtendedData_TemplateTail	internal/ast/ast.go	Node
internal/api/encoder/encoder.go	recordExtendedData_TemplateTail	internal/ast/positionmap.go	PositionMap
internal/api/encoder/encoder_generated.go	getChildrenPropertyMask	internal/ast/ast.go	Node
internal/api/encoder/encoder_generated.go	getNodeCommonData	internal/ast/ast.go	Node
internal/api/encoder/encoder_generated.go	getNodeDataType	internal/ast/ast.go	Node
internal/api/encoder/encoder_generated.go	recordExtendedData	internal/api/encoder/stringtable.go	stringTable
internal/api/encoder/encoder_generated.go	recordExtendedData	internal/ast/ast.go	Node
internal/api/encoder/encoder_generated.go	recordExtendedData	internal/ast/positionmap.go	PositionMap
internal/api/encoder/encoder_generated.go	recordNodeStrings	internal/api/encoder/stringtable.go	stringTable
internal/api/encoder/encoder_generated.go	recordNodeStrings	internal/ast/ast.go	Node
internal/api/encoder/stringtable.go	add	internal/api/encoder/stringtable.go	stringTable
internal/api/encoder/stringtable.go	add	internal/ast/kind_generated.go	Kind
