budget	rows	batch_size	fanout	status	successful_triples	states_per_arm	pg_ivm_median_ms	pg_ivm_min_ms	pg_ivm_max_ms	sqlite_affected_group_median_ms	sqlite_affected_group_min_ms	sqlite_affected_group_max_ms	dd_median_ms	dd_min_ms	dd_max_ms	pg_ivm_over_sqlite_median_ratio	pg_ivm_over_dd_median_ratio	sqlite_over_dd_median_ratio	final_input_hash	final_checksum
constrained	400	10	10	measured	5	5	7.020792	6.420084	7.341627	1.962834	1.838334	2.129999	0.132458	0.126003	0.151791	3.515139	51.284485	14.589605	42b8618996cb3fc8f98b19b55c825ee62ec89e075d987e6a7cd62be557622ece	2280b39b174a08246150f25505cb79e2cd7321a215f121e7e75b65e7c1d2cc1f
constrained	12000	10	10	measured	5	5	9.795958	9.512876	10.917875	4.100292	3.759750	4.314166	0.298293	0.263291	0.333083	2.554104	35.573157	13.016571	0f6725bcfcf027eea159d800d54bbbf905689b085de919faaa3bdd8406b4507c	965080100ce9e71aa78a9493dbc09863be6d412b213c3a9b1b90e1dcc06b4540
constrained	400	10	200	measured	5	5	6.269209	5.939749	7.238500	1.906126	1.536834	2.041210	0.142085	0.140876	0.234793	3.593164	41.804195	13.060399	80ecb845449fc678e06bb74de31fa1df921e3246ef9ae170a040302f69b87cb6	377e6ce5bfd1c536ea31668d5caa41219a6cd69ea4231c97002b87cb9c8d0706
constrained	1200	10	200	measured	5	5	7.264583	6.681916	10.965417	2.626417	2.488375	3.050458	0.154501	0.142292	0.278082	2.883248	44.205753	16.526409	2fabc2745e87bb3614339de3da34fcfda3802e32f5cae798f4d2636ac99975a9	7c935da0b1eb7913e5852d79c288a029bfb03d74792e0b682740b25113246d4b
constrained	4000	10	200	measured	5	5	8.598625	6.696250	9.300624	3.398876	3.200375	5.084458	0.206833	0.159876	0.252084	2.446432	40.904519	16.500351	7eca5e6f8b74f9e5afc7c7b48e1103dbaf8eaf16ba2fb6f617128736a62bc6ed	6c264efe8daf8812c7b6ed165ea835ac880c83e5cd22f1b07421b0bb189deb21
constrained	12000	10	200	measured	5	5	9.575584	9.178250	10.328083	4.430831	4.249584	4.828540	0.273542	0.188958	0.330709	2.202613	35.070943	15.535398	e1e336a92e9ad053a9ec45f239ec98ce09a90b4e8d6e8f76aa07d7096ef816e8	fa652edc3e18c0d9fa35d123b2557b8497dae78b5f40cca097477ef0025259c6
constrained	12000	1000	200	measured	5	5	23.434292	20.870041	24.188168	177.213170	171.278916	182.496041	1.140415	1.053000	1.349292	0.132238	19.517713	159.090587	7aefe61db4d05f6cff1b0f7d39a10129a591290f5661d1f674243dd8b7ae2812	37a855bf4e75587e4d18e6426b94e5fcef60be731c273d66e28e6a791690c188
constrained	12000	1	200	measured	5	5	9.815334	9.373500	11.387292	2.660251	2.572376	3.040334	0.273958	0.217043	0.291835	3.548383	38.069741	11.097811	087a6b1f6a7ecfcf407ba757642f017f42d0f3b6cf1b402ad3ebfb3f5e4d88f7	45710527430fb7b6b359ffd6e7232bafb1923372c8e69c70ef11caa12a78ed1d
constrained	12000	100	200	measured	5	5	13.118918	12.081419	14.287375	21.441166	20.677500	25.852875	0.430585	0.383709	0.458999	0.619614	30.467661	48.021877	75ea6b9f4976733f8b616ffe8396b17d480c5812c71df3beb385544a671dd12c	37e23393b3055733e3c54ea325d5662ff9f8b13514b068efd7f8a3a62d04acf7
