budget	fanout	rows	batch_size	maintenance	state	repetitions	affected_rows	join_affected_rows	output_rows	output_bytes	update_transaction_median_ms	update_transaction_min_ms	update_transaction_max_ms	query_compute_median_ms	query_compute_min_ms	query_compute_max_ms	update_plus_query_median_ms	update_plus_query_min_ms	update_plus_query_max_ms	client_transfer_median_ms	checksum_median_ms
constrained	200	1200	10	dd	update_batch	5	10	10	35	449	0.037250	0.034250	0.126041	0.000125	0.000125	0.000375	0.037375	0.034375	0.126416		
constrained	200	1200	10	pg_ivm	delete_batch	5	10	10	35	448	0.819208	0.782625	0.940125	0.791834	0.730334	0.870917	1.618750	1.534291	1.811042	0.120625	0.063125
constrained	200	1200	10	pg_ivm	dimension_fanout	5	1	200	35	450	0.916458	0.750000	1.191000	0.845125	0.634334	2.967750	1.810667	1.384334	3.884208	0.078041	0.075125
constrained	200	1200	10	pg_ivm	initial	5	0	0	35	444	0.000000	0.000000	0.000000	0.897083	0.791125	1.164958	0.897083	0.791125	1.164958	0.192250	0.410041
constrained	200	1200	10	pg_ivm	insert_batch	5	10	10	35	449	1.029834	0.971125	1.080583	0.757333	0.684542	0.826833	1.738084	1.727459	1.877583	0.090541	0.070750
constrained	200	1200	10	pg_ivm	update_batch	5	10	10	35	449	1.013666	0.915416	1.091250	0.900209	0.744416	2.653208	1.991459	1.672957	3.675000	0.108875	0.065375
constrained	200	1200	10	sqlite-template-group	delete_batch	5	10	10	35	448	0.535917	0.506583	0.997375	0.061875	0.042500	0.075875	0.611625	0.582458	1.039875		
constrained	200	1200	10	sqlite-template-group	dimension_fanout	5	1	200	35	450	0.290666	0.263792	0.350750	0.053708	0.044667	0.078292	0.345499	0.311333	0.404458		
constrained	200	1200	10	sqlite-template-group	initial	5	0	0	35	444	0.000000	0.000000	0.000000	0.092167	0.065333	0.105209	0.092167	0.065333	0.105209		
constrained	200	1200	10	sqlite-template-group	insert_batch	5	10	10	35	449	0.889709	0.858666	0.992667	0.062458	0.049500	0.090250	0.948916	0.940959	1.055125		
constrained	200	1200	10	sqlite-template-group	update_batch	5	10	10	35	449	0.581375	0.561708	0.638125	0.068500	0.040333	0.115125	0.644125	0.621708	0.753250		
constrained	200	4000	10	dd	delete_batch	5	10	10	64	879	0.046000	0.038167	0.089209	0.000291	0.000208	0.000708	0.046291	0.038375	0.089917		
constrained	200	4000	10	dd	dimension_fanout	5	1	200	64	880	0.040875	0.037584	0.047500	0.000167	0.000125	0.000250	0.041000	0.037750	0.047750		
constrained	200	4000	10	dd	initial	5	0	0	64	878	0.000000	0.000000	0.000000	0.000500	0.000208	0.000833	0.000500	0.000208	0.000833		
constrained	200	4000	10	dd	insert_batch	5	10	10	64	879	0.056500	0.043083	0.080292	0.000334	0.000125	0.000416	0.056875	0.043291	0.080708		
constrained	200	4000	10	dd	update_batch	5	10	10	64	879	0.051625	0.037959	0.057417	0.000167	0.000125	0.000250	0.051750	0.038126	0.057625		
constrained	200	4000	10	pg_ivm	delete_batch	5	10	10	64	879	0.945500	0.728625	0.999334	0.909584	0.650541	1.026250	1.855084	1.422833	2.025584	0.100750	0.073542
constrained	200	4000	10	pg_ivm	dimension_fanout	5	1	200	64	880	1.682708	1.038416	1.786958	1.043250	0.732541	1.244542	2.519499	1.906041	2.927250	0.123083	0.090958
constrained	200	4000	10	pg_ivm	initial	5	0	0	64	878	0.000000	0.000000	0.000000	1.094292	0.777291	1.254125	1.094292	0.777291	1.254125	0.293875	0.452333
constrained	200	4000	10	pg_ivm	insert_batch	5	10	10	64	879	1.067167	0.996792	1.234375	0.926416	0.756375	1.116584	2.023541	1.766417	2.183751	0.147750	0.092750
constrained	200	4000	10	pg_ivm	update_batch	5	10	10	64	879	1.039875	0.915875	1.098458	0.945084	0.666584	1.414583	2.039334	1.582459	2.513041	0.100417	0.087792
constrained	200	4000	10	sqlite-template-group	delete_batch	5	10	10	64	879	0.605625	0.580333	0.752583	0.081459	0.073417	0.098500	0.690876	0.661792	0.851083		
constrained	200	4000	10	sqlite-template-group	dimension_fanout	5	1	200	64	880	0.322250	0.297500	0.506500	0.086084	0.051166	0.132167	0.383584	0.373416	0.638667		
constrained	200	4000	10	sqlite-template-group	initial	5	0	0	64	878	0.000000	0.000000	0.000000	0.101416	0.068708	0.124666	0.101416	0.068708	0.124666		
constrained	200	4000	10	sqlite-template-group	insert_batch	5	10	10	64	879	0.993667	0.946833	1.808083	0.075458	0.069375	0.104250	1.069125	1.016208	1.887125		
constrained	200	4000	10	sqlite-template-group	update_batch	5	10	10	64	879	1.197583	1.073541	1.771583	0.057708	0.050084	0.110792	1.255291	1.124374	1.848083		
constrained	200	12000	1	dd	delete_batch	5	1	1	110	1608	0.054666	0.042292	0.077500	0.000667	0.000459	0.011750	0.055750	0.042918	0.078167		
constrained	200	12000	1	dd	dimension_fanout	5	1	200	110	1609	0.065375	0.045541	0.108125	0.000750	0.000291	0.004667	0.066208	0.045833	0.112792		
constrained	200	12000	1	dd	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.000542	0.000500	0.000625	0.000542	0.000500	0.000625		
constrained	200	12000	1	dd	insert_batch	5	1	1	110	1608	0.060334	0.042166	0.100458	0.000584	0.000417	0.003708	0.060918	0.042583	0.104166		
constrained	200	12000	1	dd	update_batch	5	1	1	110	1608	0.054167	0.041500	0.110459	0.000584	0.000375	0.000666	0.054542	0.042125	0.111125		
constrained	200	12000	1	pg_ivm	delete_batch	5	1	1	110	1608	0.870042	0.783292	1.142167	1.039333	0.993833	1.089833	1.909375	1.802084	2.232000	0.150708	0.099166
constrained	200	12000	1	pg_ivm	dimension_fanout	5	1	200	110	1609	1.044167	0.946041	1.161000	0.888708	0.863125	1.065500	2.027751	1.834749	2.153750	0.169500	0.129875
constrained	200	12000	1	pg_ivm	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	1.113416	0.862542	1.221583	1.113416	0.862542	1.221583	0.483625	0.457834
constrained	200	12000	1	pg_ivm	insert_batch	5	1	1	110	1608	2.486500	2.167333	3.334917	0.972125	0.870917	1.229250	3.380459	3.139458	4.564167	0.182250	0.112417
