budget	fanout	rows	batch_size	maintenance	state	repetitions	affected_rows	join_affected_rows	output_rows	output_bytes	update_transaction_median_ms	update_transaction_min_ms	update_transaction_max_ms	query_compute_median_ms	query_compute_min_ms	query_compute_max_ms	update_plus_query_median_ms	update_plus_query_min_ms	update_plus_query_max_ms	client_transfer_median_ms	checksum_median_ms
constrained	200	12000	100	sqlite-plugin-logged	dimension_fanout	5	1	200	110	1606	0.421875	0.362167	0.491708	0.058708	0.056625	0.069709	0.484250	0.418792	0.561417		
constrained	200	12000	100	sqlite-plugin-logged	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.073958	0.065875	0.079625	0.073958	0.065875	0.079625		
constrained	200	12000	100	sqlite-plugin-logged	insert_batch	5	100	100	110	1606	2.312166	1.616125	2.564291	0.071750	0.054375	0.117666	2.383916	1.670500	2.623166		
constrained	200	12000	100	sqlite-plugin-logged	update_batch	5	100	100	110	1605	2.219416	1.974333	2.272292	0.084000	0.060250	0.103167	2.308126	2.058333	2.375459		
constrained	200	12000	100	sqlite-template-group	delete_batch	5	100	100	110	1606	5.445041	5.401958	5.627084	0.074250	0.065000	0.105250	5.530083	5.474874	5.694458		
constrained	200	12000	100	sqlite-template-group	dimension_fanout	5	1	200	110	1606	0.306375	0.286541	0.343167	0.054666	0.051833	0.065375	0.361041	0.339667	0.408209		
constrained	200	12000	100	sqlite-template-group	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.066083	0.055792	0.075166	0.066083	0.055792	0.075166		
constrained	200	12000	100	sqlite-template-group	insert_batch	5	100	100	110	1606	5.459667	5.357375	6.007041	0.107875	0.069959	0.131000	5.567542	5.434084	6.137166		
constrained	200	12000	100	sqlite-template-group	update_batch	5	100	100	110	1605	8.582625	8.482625	8.830167	0.067209	0.062041	0.086541	8.669166	8.544666	8.892834		
constrained	200	12000	1000	dd	delete_batch	5	1000	1000	110	1598	0.266125	0.256750	0.345083	0.000209	0.000166	0.000500	0.266334	0.256958	0.345583		
constrained	200	12000	1000	dd	dimension_fanout	5	1	200	110	1595	0.045208	0.038958	0.095792	0.000334	0.000250	0.000625	0.045542	0.039208	0.096292		
constrained	200	12000	1000	dd	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.000542	0.000458	0.000584	0.000542	0.000458	0.000584		
constrained	200	12000	1000	dd	insert_batch	5	1000	1000	110	1603	0.268875	0.260167	0.307000	0.000334	0.000292	0.000541	0.269208	0.260501	0.307541		
constrained	200	12000	1000	dd	update_batch	5	1000	1000	110	1594	0.435959	0.389041	0.512083	0.000292	0.000209	0.000458	0.436251	0.389250	0.512541		
constrained	200	12000	1000	pg_ivm	delete_batch	5	1000	1000	110	1598	1.884458	1.729250	2.546166	0.893167	0.657458	1.507708	2.777625	2.422833	4.053874	0.130792	0.071333
constrained	200	12000	1000	pg_ivm	dimension_fanout	5	1	200	110	1595	0.821042	0.774541	1.158167	0.744416	0.712417	1.164583	1.546542	1.486958	2.322750	0.142666	0.091125
constrained	200	12000	1000	pg_ivm	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.856834	0.768667	1.040041	0.856834	0.768667	1.040041	0.402875	0.414792
constrained	200	12000	1000	pg_ivm	insert_batch	5	1000	1000	110	1603	6.531500	5.874583	7.528208	0.962042	0.797833	1.021666	7.553166	6.836625	8.529958	0.161583	0.093459
constrained	200	12000	1000	pg_ivm	update_batch	5	1000	1000	110	1594	7.493167	7.190833	9.480667	0.890958	0.709541	1.037708	8.384125	7.985208	10.518375	0.161375	0.085292
constrained	200	12000	1000	sqlite-plugin-delta	delete_batch	5	1000	1000	110	1598	6.008833	5.787667	6.361167	0.075750	0.056875	0.090458	6.066458	5.844542	6.444667		
constrained	200	12000	1000	sqlite-plugin-delta	dimension_fanout	5	1	200	110	1595	0.434250	0.366084	1.031917	0.064791	0.049208	0.137084	0.513207	0.415292	1.169001		
constrained	200	12000	1000	sqlite-plugin-delta	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.066542	0.056125	0.091708	0.066542	0.056125	0.091708		
constrained	200	12000	1000	sqlite-plugin-delta	insert_batch	5	1000	1000	110	1603	6.696833	6.310875	6.817709	0.082167	0.059375	0.101500	6.798333	6.384708	6.902584		
constrained	200	12000	1000	sqlite-plugin-delta	update_batch	5	1000	1000	110	1594	11.812875	11.291042	11.961417	0.068334	0.056708	0.073791	11.878750	11.347750	12.035208		
constrained	200	12000	1000	sqlite-plugin-logged	delete_batch	5	1000	1000	110	1598	6.748958	6.266625	6.973709	0.079959	0.076792	0.126125	6.825750	6.346584	7.099834		
constrained	200	12000	1000	sqlite-plugin-logged	dimension_fanout	5	1	200	110	1595	0.422417	0.380958	0.583542	0.061625	0.051792	0.133667	0.514625	0.451709	0.635334		
constrained	200	12000	1000	sqlite-plugin-logged	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.062291	0.060250	0.087291	0.062291	0.060250	0.087291		
constrained	200	12000	1000	sqlite-plugin-logged	insert_batch	5	1000	1000	110	1603	7.285500	6.811459	7.651458	0.069000	0.064750	0.115292	7.351416	6.876209	7.766750		
constrained	200	12000	1000	sqlite-plugin-logged	update_batch	5	1000	1000	110	1594	12.766958	12.469500	14.908000	0.084375	0.056041	0.104833	12.851333	12.526875	15.012833		
constrained	200	12000	1000	sqlite-template-group	delete_batch	5	1000	1000	110	1598	46.456583	45.322625	50.824667	0.094000	0.067958	0.131375	46.587958	45.406042	50.931001		
constrained	200	12000	1000	sqlite-template-group	dimension_fanout	5	1	200	110	1595	0.398500	0.337834	0.429958	0.067833	0.064625	0.085667	0.484167	0.403543	0.500917		
constrained	200	12000	1000	sqlite-template-group	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.070625	0.059708	0.108542	0.070625	0.059708	0.108542		
constrained	200	12000	1000	sqlite-template-group	insert_batch	5	1000	1000	110	1603	45.934125	44.953083	49.122750	0.093333	0.074084	0.163958	46.008209	45.068250	49.213750		
constrained	200	12000	1000	sqlite-template-group	update_batch	5	1000	1000	110	1594	76.503333	74.685042	84.764791	0.084625	0.079083	0.107875	76.587958	74.767542	84.872499		
