budget	fanout	rows	batch_size	maintenance	state	repetitions	affected_rows	join_affected_rows	output_rows	output_bytes	update_transaction_median_ms	update_transaction_min_ms	update_transaction_max_ms	query_compute_median_ms	query_compute_min_ms	query_compute_max_ms	update_plus_query_median_ms	update_plus_query_min_ms	update_plus_query_max_ms	client_transfer_median_ms	checksum_median_ms
constrained	200	12000	1000	dd	update_batch	5	1000	1000	110	1594	0.401584	0.391125	0.457291	0.000250	0.000250	0.000291	0.401834	0.391375	0.457582		
constrained	200	12000	1000	pg_ivm	delete_batch	5	1000	1000	110	1598	1.769084	1.692750	1.981042	0.741875	0.667916	0.982125	2.487959	2.434625	2.963167	0.119667	0.062875
constrained	200	12000	1000	pg_ivm	dimension_fanout	5	1	200	110	1595	0.727625	0.690875	0.894958	0.723542	0.665291	0.743000	1.422459	1.356166	1.637958	0.143416	0.084875
constrained	200	12000	1000	pg_ivm	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.724292	0.642458	0.846000	0.724292	0.642458	0.846000	0.367083	0.383000
constrained	200	12000	1000	pg_ivm	insert_batch	5	1000	1000	110	1603	7.482292	6.948958	7.877166	0.814792	0.773500	0.878000	8.258209	7.800666	8.650666	0.162792	0.098666
constrained	200	12000	1000	pg_ivm	update_batch	5	1000	1000	110	1594	7.107042	6.926250	7.705916	0.735875	0.663542	1.052833	7.830000	7.589792	8.758749	0.142875	0.072250
constrained	200	12000	1000	sqlite-plugin-delta	delete_batch	5	1000	1000	110	1598	5.732375	5.595125	6.160167	0.054416	0.050667	0.129584	5.784167	5.645792	6.289751		
constrained	200	12000	1000	sqlite-plugin-delta	dimension_fanout	5	1	200	110	1595	0.361000	0.350000	0.400708	0.051875	0.048584	0.055292	0.409584	0.398833	0.454208		
constrained	200	12000	1000	sqlite-plugin-delta	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.065375	0.049792	0.067542	0.065375	0.049792	0.067542		
constrained	200	12000	1000	sqlite-plugin-delta	insert_batch	5	1000	1000	110	1603	6.347958	6.184708	6.638625	0.063333	0.056041	0.093584	6.410124	6.278292	6.711750		
constrained	200	12000	1000	sqlite-plugin-delta	update_batch	5	1000	1000	110	1594	11.206083	10.865416	12.097250	0.060625	0.048958	0.103792	11.255041	10.926041	12.184625		
constrained	200	12000	1000	sqlite-plugin-logged	delete_batch	5	1000	1000	110	1598	6.336041	6.176792	6.442000	0.055500	0.053333	0.100750	6.389374	6.264999	6.513167		
constrained	200	12000	1000	sqlite-plugin-logged	dimension_fanout	5	1	200	110	1595	0.409500	0.390416	0.459542	0.051416	0.049000	0.066167	0.460792	0.439416	0.525709		
constrained	200	12000	1000	sqlite-plugin-logged	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.065416	0.064500	0.082000	0.065416	0.064500	0.082000		
constrained	200	12000	1000	sqlite-plugin-logged	insert_batch	5	1000	1000	110	1603	7.075792	6.818625	7.458459	0.066792	0.063291	0.094000	7.159792	6.882000	7.552459		
constrained	200	12000	1000	sqlite-plugin-logged	update_batch	5	1000	1000	110	1594	12.254875	12.197792	12.711708	0.078667	0.050666	0.093250	12.333542	12.261207	12.788750		
constrained	200	12000	1000	sqlite-template-group	delete_batch	5	1000	1000	110	1598	44.393208	43.554917	44.545541	0.055541	0.052583	0.092917	44.445791	43.610458	44.635250		
constrained	200	12000	1000	sqlite-template-group	dimension_fanout	5	1	200	110	1595	0.292792	0.275750	0.355875	0.050042	0.045291	0.093875	0.339917	0.321041	0.430167		
constrained	200	12000	1000	sqlite-template-group	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.059292	0.053167	0.071417	0.059292	0.053167	0.071417		
constrained	200	12000	1000	sqlite-template-group	insert_batch	5	1000	1000	110	1603	44.642834	43.649959	45.247250	0.095334	0.054916	0.120500	44.706001	43.704875	45.342584		
constrained	200	12000	1000	sqlite-template-group	update_batch	5	1000	1000	110	1594	73.129416	72.642208	74.050709	0.073542	0.056875	0.132750	73.239416	72.715750	74.117126		
