budget	fanout	rows	batch_size	maintenance	state	repetitions	affected_rows	join_affected_rows	output_rows	output_bytes	update_transaction_median_ms	update_transaction_min_ms	update_transaction_max_ms	query_compute_median_ms	query_compute_min_ms	query_compute_max_ms	update_plus_query_median_ms	update_plus_query_min_ms	update_plus_query_max_ms	client_transfer_median_ms	checksum_median_ms
constrained	200	12000	100	sqlite-plugin-delta	dimension_fanout	5	1	200	110	1606	0.394000	0.334791	0.412542	0.067125	0.065750	0.107625	0.459750	0.442416	0.484292		
constrained	200	12000	100	sqlite-plugin-delta	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.068750	0.061667	0.096583	0.068750	0.061667	0.096583		
constrained	200	12000	100	sqlite-plugin-delta	insert_batch	5	100	100	110	1606	1.706750	1.590667	1.890791	0.087750	0.064250	0.123459	1.830209	1.654917	1.972291		
constrained	200	12000	100	sqlite-plugin-delta	update_batch	5	100	100	110	1605	2.200042	2.011458	2.481417	0.088833	0.058209	0.139209	2.288875	2.088749	2.620626		
constrained	200	12000	100	sqlite-plugin-logged	delete_batch	5	100	100	110	1606	1.366959	1.359083	1.611583	0.073958	0.059291	0.104292	1.471251	1.420541	1.698541		
constrained	200	12000	100	sqlite-plugin-logged	dimension_fanout	5	1	200	110	1606	0.405292	0.377333	0.544500	0.077875	0.064709	0.103584	0.483167	0.442042	0.648084		
constrained	200	12000	100	sqlite-plugin-logged	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.068917	0.058333	0.073375	0.068917	0.058333	0.073375		
constrained	200	12000	100	sqlite-plugin-logged	insert_batch	5	100	100	110	1606	1.877500	1.543625	2.500833	0.069792	0.056959	0.106417	1.948000	1.600584	2.570625		
constrained	200	12000	100	sqlite-plugin-logged	update_batch	5	100	100	110	1605	2.319334	2.236791	2.709167	0.072667	0.056583	0.103334	2.401292	2.293374	2.781834		
constrained	200	12000	100	sqlite-template-group	delete_batch	5	100	100	110	1606	5.351125	5.268542	5.502833	0.077042	0.066333	0.102708	5.433084	5.345584	5.569166		
constrained	200	12000	100	sqlite-template-group	dimension_fanout	5	1	200	110	1606	0.384375	0.343792	0.509083	0.099541	0.068208	0.230542	0.476708	0.443333	0.614917		
constrained	200	12000	100	sqlite-template-group	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.090375	0.062583	0.106958	0.090375	0.062583	0.106958		
constrained	200	12000	100	sqlite-template-group	insert_batch	5	100	100	110	1606	5.402833	5.300541	5.901791	0.066917	0.052917	0.099417	5.493042	5.353458	5.988083		
constrained	200	12000	100	sqlite-template-group	update_batch	5	100	100	110	1605	8.499417	8.392459	8.668875	0.087917	0.061208	0.123458	8.586875	8.480376	8.773833		
constrained	200	12000	1000	dd	delete_batch	5	1000	1000	110	1598	0.322959	0.297917	0.369333	0.000292	0.000125	0.000500	0.323209	0.298042	0.369833		
constrained	200	12000	1000	dd	dimension_fanout	5	1	200	110	1595	0.081583	0.051250	0.103542	0.000584	0.000375	0.000917	0.082083	0.051625	0.104292		
constrained	200	12000	1000	dd	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.000708	0.000541	0.000750	0.000708	0.000541	0.000750		
constrained	200	12000	1000	dd	insert_batch	5	1000	1000	110	1603	0.323542	0.284333	0.328875	0.000500	0.000292	0.000583	0.324125	0.284625	0.329375		
constrained	200	12000	1000	dd	update_batch	5	1000	1000	110	1594	0.458291	0.436750	0.511000	0.000334	0.000250	0.000583	0.458625	0.437042	0.511583		
constrained	200	12000	1000	pg_ivm	delete_batch	5	1000	1000	110	1598	2.294583	1.951458	3.439167	0.983083	0.861375	2.104375	3.411625	2.812833	5.543542	0.174542	0.090000
constrained	200	12000	1000	pg_ivm	dimension_fanout	5	1	200	110	1595	1.094208	0.825625	1.183750	0.926833	0.663375	1.234333	2.062917	1.583709	2.328541	0.169542	0.094333
constrained	200	12000	1000	pg_ivm	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	1.452250	0.781833	1.977333	1.452250	0.781833	1.977333	0.486334	0.512375
constrained	200	12000	1000	pg_ivm	insert_batch	5	1000	1000	110	1603	12.190167	7.346500	22.533458	1.154666	0.863875	2.402375	13.344833	8.210375	23.788374	0.206250	0.121084
constrained	200	12000	1000	pg_ivm	update_batch	5	1000	1000	110	1594	8.419833	7.591125	14.212125	1.045292	0.741500	1.540250	9.465125	8.332625	15.752375	0.172375	0.101958
constrained	200	12000	1000	sqlite-plugin-delta	delete_batch	5	1000	1000	110	1598	7.286250	6.184667	9.432375	0.085792	0.071208	0.216791	7.414750	6.268167	9.649166		
constrained	200	12000	1000	sqlite-plugin-delta	dimension_fanout	5	1	200	110	1595	0.370667	0.310459	0.527959	0.069041	0.053375	0.080792	0.451459	0.363834	0.597000		
constrained	200	12000	1000	sqlite-plugin-delta	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.066042	0.059667	0.075375	0.066042	0.059667	0.075375		
constrained	200	12000	1000	sqlite-plugin-delta	insert_batch	5	1000	1000	110	1603	8.238666	6.773958	11.094458	0.098583	0.060459	0.149209	8.387875	6.834417	11.193041		
constrained	200	12000	1000	sqlite-plugin-delta	update_batch	5	1000	1000	110	1594	12.210750	12.141292	18.393792	0.079167	0.070583	0.095959	12.289917	12.232126	18.489751		
constrained	200	12000	1000	sqlite-plugin-logged	delete_batch	5	1000	1000	110	1598	7.205125	6.323917	9.597625	0.092875	0.072500	0.102625	7.290458	6.426542	9.690500		
constrained	200	12000	1000	sqlite-plugin-logged	dimension_fanout	5	1	200	110	1595	0.519500	0.407875	0.567833	0.079417	0.050917	0.086167	0.601000	0.479500	0.654000		
constrained	200	12000	1000	sqlite-plugin-logged	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.082208	0.060917	0.088042	0.082208	0.060917	0.088042		
constrained	200	12000	1000	sqlite-plugin-logged	insert_batch	5	1000	1000	110	1603	7.811167	7.328458	9.560625	0.103750	0.097250	0.141250	7.918584	7.432208	9.658917		
constrained	200	12000	1000	sqlite-plugin-logged	update_batch	5	1000	1000	110	1594	13.073917	12.900833	18.206375	0.088958	0.063333	0.098334	13.163667	12.989791	18.304709		
constrained	200	12000	1000	sqlite-template-group	delete_batch	5	1000	1000	110	1598	47.865000	45.896542	50.004000	0.105209	0.074500	0.116708	47.975500	45.971042	50.087708		
constrained	200	12000	1000	sqlite-template-group	dimension_fanout	5	1	200	110	1595	0.397959	0.309750	0.445291	0.067167	0.052625	0.087959	0.451875	0.362375	0.512458		
constrained	200	12000	1000	sqlite-template-group	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.084833	0.081334	0.100833	0.084833	0.081334	0.100833		
constrained	200	12000	1000	sqlite-template-group	insert_batch	5	1000	1000	110	1603	46.918416	45.317125	48.146166	0.097458	0.075958	0.120750	47.015874	45.393083	48.259374		
constrained	200	12000	1000	sqlite-template-group	update_batch	5	1000	1000	110	1594	78.160958	77.158875	87.030625	0.107000	0.096459	0.131208	78.257417	77.267750	87.137625		
